2023-12-12 11:54:49 {"sensorData": "55","sensorId": "lpgOrj","timestamp": "2023-12-12T10:54:49.440Z"}
2023-12-12 12:02:24 {"sensorData": "44","sensorId": "iJ4oQa","timestamp": "2023-12-12T11:02:24.070Z"}
2023-12-12 12:02:24 {"sensorData": "78","sensorId": "I3FIe9","timestamp": "2023-12-12T11:02:24.120Z"}
2023-12-12 12:02:24 {"sensorData": "91","sensorId": "aqcnVm","timestamp": "2023-12-12T11:02:24.171Z"}
2023-12-12 12:02:24 {"sensorData": "11","sensorId": "J9OZKG","timestamp": "2023-12-12T11:02:24.221Z"}
2023-12-12 12:02:24 {"sensorData": "3","sensorId": "E5wMDo","timestamp": "2023-12-12T11:02:24.271Z"}
2023-12-12 12:02:24 {"sensorData": "98","sensorId": "jpQRgj","timestamp": "2023-12-12T11:02:24.322Z"}
2023-12-12 12:02:24 {"sensorData": "20","sensorId": "kg9iw9","timestamp": "2023-12-12T11:02:24.372Z"}
2023-12-12 12:02:24 {"sensorData": "65","sensorId": "fljMjX","timestamp": "2023-12-12T11:02:24.423Z"}
2023-12-12 12:02:24 {"sensorData": "47","sensorId": "Ts3nnn","timestamp": "2023-12-12T11:02:24.473Z"}
2023-12-12 12:02:24 {"sensorData": "39","sensorId": "QBLYQp","timestamp": "2023-12-12T11:02:24.524Z"}
2023-12-12 12:02:24 {"sensorData": "39","sensorId": "XwR7CO","timestamp": "2023-12-12T11:02:24.574Z"}
2023-12-12 12:02:24 {"sensorData": "0","sensorId": "YOz1ZI","timestamp": "2023-12-12T11:02:24.625Z"}
2023-12-12 12:02:24 {"sensorData": "78","sensorId": "8u5PMW","timestamp": "2023-12-12T11:02:24.675Z"}
2023-12-12 12:02:24 {"sensorData": "46","sensorId": "X9NCBm","timestamp": "2023-12-12T11:02:24.726Z"}
2023-12-12 12:02:24 {"sensorData": "4","sensorId": "fBR2Xz","timestamp": "2023-12-12T11:02:24.776Z"}
2023-12-12 12:02:24 {"sensorData": "62","sensorId": "nb29Pp","timestamp": "2023-12-12T11:02:24.826Z"}
2023-12-12 12:02:24 {"sensorData": "73","sensorId": "DYvzgo","timestamp": "2023-12-12T11:02:24.877Z"}
2023-12-12 12:02:24 {"sensorData": "55","sensorId": "Sb5D8H","timestamp": "2023-12-12T11:02:24.927Z"}
2023-12-12 12:02:24 {"sensorData": "55","sensorId": "zThFjZ","timestamp": "2023-12-12T11:02:24.978Z"}
2023-12-12 12:02:25 {"sensorData": "63","sensorId": "4ohip7","timestamp": "2023-12-12T11:02:25.028Z"}
2023-12-12 12:02:25 {"sensorData": "81","sensorId": "3n8wbr","timestamp": "2023-12-12T11:02:25.078Z"}
2023-12-12 12:02:25 {"sensorData": "59","sensorId": "fGYXFS","timestamp": "2023-12-12T11:02:25.129Z"}
2023-12-12 12:02:25 {"sensorData": "80","sensorId": "Dpi16p","timestamp": "2023-12-12T11:02:25.179Z"}
2023-12-12 12:02:25 {"sensorData": "86","sensorId": "feP8qV","timestamp": "2023-12-12T11:02:25.230Z"}
2023-12-12 12:02:25 {"sensorData": "28","sensorId": "ESlx5i","timestamp": "2023-12-12T11:02:25.280Z"}
2023-12-12 12:02:25 {"sensorData": "17","sensorId": "4xA91p","timestamp": "2023-12-12T11:02:25.331Z"}
2023-12-12 12:02:25 {"sensorData": "66","sensorId": "w57Ykf","timestamp": "2023-12-12T11:02:25.381Z"}
2023-12-12 12:02:25 {"sensorData": "11","sensorId": "gs9kxM","timestamp": "2023-12-12T11:02:25.431Z"}
2023-12-12 12:02:25 {"sensorData": "54","sensorId": "Lvmfev","timestamp": "2023-12-12T11:02:25.482Z"}
2023-12-12 12:02:25 {"sensorData": "26","sensorId": "7Df01G","timestamp": "2023-12-12T11:02:25.532Z"}
2023-12-12 12:02:25 {"sensorData": "3","sensorId": "STIdOF","timestamp": "2023-12-12T11:02:25.583Z"}
2023-12-12 12:02:25 {"sensorData": "69","sensorId": "YIE20B","timestamp": "2023-12-12T11:02:25.633Z"}
2023-12-12 12:02:25 {"sensorData": "50","sensorId": "ldgXzq","timestamp": "2023-12-12T11:02:25.683Z"}
2023-12-12 12:02:25 {"sensorData": "14","sensorId": "BMrwdw","timestamp": "2023-12-12T11:02:25.734Z"}
2023-12-12 12:02:25 {"sensorData": "38","sensorId": "40aLJG","timestamp": "2023-12-12T11:02:25.784Z"}
2023-12-12 12:02:25 {"sensorData": "82","sensorId": "nbD9H7","timestamp": "2023-12-12T11:02:25.835Z"}
2023-12-12 12:02:25 {"sensorData": "56","sensorId": "xyYJz3","timestamp": "2023-12-12T11:02:25.885Z"}
2023-12-12 12:02:25 {"sensorData": "56","sensorId": "WjknVz","timestamp": "2023-12-12T11:02:25.936Z"}
2023-12-12 12:02:25 {"sensorData": "76","sensorId": "ZUURKU","timestamp": "2023-12-12T11:02:25.986Z"}
2023-12-12 12:02:26 {"sensorData": "70","sensorId": "iq4tpx","timestamp": "2023-12-12T11:02:26.036Z"}
2023-12-12 12:02:26 {"sensorData": "11","sensorId": "UuhiQ5","timestamp": "2023-12-12T11:02:26.087Z"}
2023-12-12 12:02:26 {"sensorData": "97","sensorId": "gW926h","timestamp": "2023-12-12T11:02:26.137Z"}
2023-12-12 12:02:26 {"sensorData": "88","sensorId": "PHMCpw","timestamp": "2023-12-12T11:02:26.188Z"}
2023-12-12 12:02:26 {"sensorData": "26","sensorId": "ZfA5tt","timestamp": "2023-12-12T11:02:26.238Z"}
2023-12-12 12:02:26 {"sensorData": "33","sensorId": "HOGr7N","timestamp": "2023-12-12T11:02:26.288Z"}
2023-12-12 12:02:26 {"sensorData": "9","sensorId": "NGcTt9","timestamp": "2023-12-12T11:02:26.339Z"}
2023-12-12 12:02:26 {"sensorData": "46","sensorId": "nhO2Mq","timestamp": "2023-12-12T11:02:26.390Z"}
2023-12-12 12:02:26 {"sensorData": "23","sensorId": "1KDOP1","timestamp": "2023-12-12T11:02:26.440Z"}
2023-12-12 12:02:26 {"sensorData": "92","sensorId": "7iXEXt","timestamp": "2023-12-12T11:02:26.490Z"}
2023-12-12 12:02:26 {"sensorData": "51","sensorId": "U4jxyl","timestamp": "2023-12-12T11:02:26.541Z"}
2023-12-12 12:02:26 {"sensorData": "31","sensorId": "RlN2qr","timestamp": "2023-12-12T11:02:26.591Z"}
2023-12-12 12:02:26 {"sensorData": "85","sensorId": "2FeRdF","timestamp": "2023-12-12T11:02:26.642Z"}
2023-12-12 12:02:26 {"sensorData": "13","sensorId": "Ru3ODQ","timestamp": "2023-12-12T11:02:26.692Z"}
2023-12-12 12:02:26 {"sensorData": "52","sensorId": "o7181a","timestamp": "2023-12-12T11:02:26.742Z"}
2023-12-12 12:02:26 {"sensorData": "85","sensorId": "qmw5v9","timestamp": "2023-12-12T11:02:26.793Z"}
2023-12-12 12:02:26 {"sensorData": "94","sensorId": "LoHDRJ","timestamp": "2023-12-12T11:02:26.843Z"}
2023-12-12 12:02:26 {"sensorData": "90","sensorId": "TcDAwx","timestamp": "2023-12-12T11:02:26.894Z"}
2023-12-12 12:02:26 {"sensorData": "92","sensorId": "Xbk99b","timestamp": "2023-12-12T11:02:26.944Z"}
2023-12-12 12:02:26 {"sensorData": "85","sensorId": "YcpemJ","timestamp": "2023-12-12T11:02:26.995Z"}
2023-12-12 12:02:27 {"sensorData": "64","sensorId": "HHWiTr","timestamp": "2023-12-12T11:02:27.045Z"}
2023-12-12 12:02:27 {"sensorData": "53","sensorId": "BYTi0k","timestamp": "2023-12-12T11:02:27.096Z"}
2023-12-12 12:02:27 {"sensorData": "86","sensorId": "kFK6HU","timestamp": "2023-12-12T11:02:27.146Z"}
2023-12-12 12:02:27 {"sensorData": "77","sensorId": "EV1sVe","timestamp": "2023-12-12T11:02:27.196Z"}
2023-12-12 12:02:27 {"sensorData": "35","sensorId": "7LtEid","timestamp": "2023-12-12T11:02:27.247Z"}
2023-12-12 12:02:27 {"sensorData": "44","sensorId": "2sjrg0","timestamp": "2023-12-12T11:02:27.297Z"}
2023-12-12 12:02:27 {"sensorData": "97","sensorId": "4b7cEH","timestamp": "2023-12-12T11:02:27.348Z"}
2023-12-12 12:02:27 {"sensorData": "30","sensorId": "bp2D8R","timestamp": "2023-12-12T11:02:27.398Z"}
2023-12-12 12:02:27 {"sensorData": "92","sensorId": "UVfPwy","timestamp": "2023-12-12T11:02:27.448Z"}
2023-12-12 12:02:27 {"sensorData": "36","sensorId": "DBSvT0","timestamp": "2023-12-12T11:02:27.499Z"}
2023-12-12 12:02:27 {"sensorData": "96","sensorId": "XQ7RP4","timestamp": "2023-12-12T11:02:27.549Z"}
2023-12-12 12:02:27 {"sensorData": "17","sensorId": "kzQjMI","timestamp": "2023-12-12T11:02:27.600Z"}
2023-12-12 12:02:27 {"sensorData": "61","sensorId": "Kpvs8A","timestamp": "2023-12-12T11:02:27.650Z"}
2023-12-12 12:02:27 {"sensorData": "62","sensorId": "sWgVlW","timestamp": "2023-12-12T11:02:27.701Z"}
2023-12-12 12:02:27 {"sensorData": "64","sensorId": "2MOPrL","timestamp": "2023-12-12T11:02:27.751Z"}
2023-12-12 12:02:27 {"sensorData": "22","sensorId": "4Ddc0T","timestamp": "2023-12-12T11:02:27.802Z"}
2023-12-12 12:02:27 {"sensorData": "42","sensorId": "CpVbCe","timestamp": "2023-12-12T11:02:27.852Z"}
2023-12-12 12:02:27 {"sensorData": "53","sensorId": "yErRov","timestamp": "2023-12-12T11:02:27.902Z"}
2023-12-12 12:02:27 {"sensorData": "56","sensorId": "ziFrSh","timestamp": "2023-12-12T11:02:27.953Z"}
2023-12-12 12:02:28 {"sensorData": "38","sensorId": "7Rq2it","timestamp": "2023-12-12T11:02:28.003Z"}
2023-12-12 12:02:28 {"sensorData": "36","sensorId": "9bczoV","timestamp": "2023-12-12T11:02:28.054Z"}
2023-12-12 12:02:28 {"sensorData": "4","sensorId": "RXSfp7","timestamp": "2023-12-12T11:02:28.104Z"}
2023-12-12 12:02:28 {"sensorData": "8","sensorId": "Dtl2zQ","timestamp": "2023-12-12T11:02:28.155Z"}
2023-12-12 12:02:28 {"sensorData": "51","sensorId": "fVddCt","timestamp": "2023-12-12T11:02:28.205Z"}
2023-12-12 12:02:28 {"sensorData": "47","sensorId": "LLVIKW","timestamp": "2023-12-12T11:02:28.255Z"}
2023-12-12 12:02:28 {"sensorData": "79","sensorId": "YFuFtc","timestamp": "2023-12-12T11:02:28.306Z"}
2023-12-12 12:02:28 {"sensorData": "3","sensorId": "I7tcoE","timestamp": "2023-12-12T11:02:28.357Z"}
2023-12-12 12:02:28 {"sensorData": "32","sensorId": "NicT4f","timestamp": "2023-12-12T11:02:28.407Z"}
2023-12-12 12:02:28 {"sensorData": "48","sensorId": "wxN58y","timestamp": "2023-12-12T11:02:28.458Z"}
2023-12-12 12:02:28 {"sensorData": "93","sensorId": "IkzuOT","timestamp": "2023-12-12T11:02:28.508Z"}
2023-12-12 12:02:28 {"sensorData": "70","sensorId": "7TxFQQ","timestamp": "2023-12-12T11:02:28.558Z"}
2023-12-12 12:02:28 {"sensorData": "73","sensorId": "5jAGpA","timestamp": "2023-12-12T11:02:28.609Z"}
2023-12-12 12:02:28 {"sensorData": "51","sensorId": "jF9E0M","timestamp": "2023-12-12T11:02:28.659Z"}
2023-12-12 12:02:28 {"sensorData": "9","sensorId": "Y91uhq","timestamp": "2023-12-12T11:02:28.710Z"}
2023-12-12 12:02:28 {"sensorData": "17","sensorId": "V7BSQY","timestamp": "2023-12-12T11:02:28.760Z"}
2023-12-12 12:02:28 {"sensorData": "78","sensorId": "wCTpJh","timestamp": "2023-12-12T11:02:28.811Z"}
2023-12-12 12:02:28 {"sensorData": "70","sensorId": "ZH96b9","timestamp": "2023-12-12T11:02:28.861Z"}
2023-12-12 12:02:28 {"sensorData": "76","sensorId": "1JWOIN","timestamp": "2023-12-12T11:02:28.911Z"}
2023-12-12 12:02:28 {"sensorData": "50","sensorId": "Q1JzYa","timestamp": "2023-12-12T11:02:28.962Z"}
2023-12-12 12:02:29 {"sensorData": "22","sensorId": "CWuWpb","timestamp": "2023-12-12T11:02:29.012Z"}
2023-12-12 12:02:29 {"sensorData": "60","sensorId": "YhYLMX","timestamp": "2023-12-12T11:02:29.063Z"}
2023-12-12 12:02:29 {"sensorData": "76","sensorId": "NU6DuS","timestamp": "2023-12-12T11:02:29.113Z"}
2023-12-12 12:02:29 {"sensorData": "13","sensorId": "0tbEkJ","timestamp": "2023-12-12T11:02:29.164Z"}
2023-12-12 12:02:29 {"sensorData": "10","sensorId": "6Jcywu","timestamp": "2023-12-12T11:02:29.214Z"}
2023-12-12 12:02:29 {"sensorData": "9","sensorId": "JvlvC9","timestamp": "2023-12-12T11:02:29.264Z"}
2023-12-12 12:02:29 {"sensorData": "13","sensorId": "dWDQFz","timestamp": "2023-12-12T11:02:29.315Z"}
2023-12-12 12:02:29 {"sensorData": "89","sensorId": "ZgmNzm","timestamp": "2023-12-12T11:02:29.365Z"}
2023-12-12 12:02:29 {"sensorData": "10","sensorId": "IVaEsa","timestamp": "2023-12-12T11:02:29.416Z"}
2023-12-12 12:02:29 {"sensorData": "47","sensorId": "MualNl","timestamp": "2023-12-12T11:02:29.468Z"}
2023-12-12 12:02:29 {"sensorData": "13","sensorId": "ekCh45","timestamp": "2023-12-12T11:02:29.518Z"}
2023-12-12 12:02:29 {"sensorData": "33","sensorId": "zs3myd","timestamp": "2023-12-12T11:02:29.569Z"}
2023-12-12 12:02:29 {"sensorData": "80","sensorId": "Yp4u84","timestamp": "2023-12-12T11:02:29.619Z"}
2023-12-12 12:02:29 {"sensorData": "50","sensorId": "r2N3mN","timestamp": "2023-12-12T11:02:29.670Z"}
2023-12-12 12:02:29 {"sensorData": "3","sensorId": "XYI168","timestamp": "2023-12-12T11:02:29.720Z"}
2023-12-12 12:02:29 {"sensorData": "18","sensorId": "13SojL","timestamp": "2023-12-12T11:02:29.771Z"}
2023-12-12 12:02:29 {"sensorData": "51","sensorId": "IOnu2f","timestamp": "2023-12-12T11:02:29.821Z"}
2023-12-12 12:02:29 {"sensorData": "10","sensorId": "07AfZe","timestamp": "2023-12-12T11:02:29.871Z"}
2023-12-12 12:02:29 {"sensorData": "77","sensorId": "bRaYEI","timestamp": "2023-12-12T11:02:29.922Z"}
2023-12-12 12:02:29 {"sensorData": "42","sensorId": "AGKpxs","timestamp": "2023-12-12T11:02:29.972Z"}
2023-12-12 12:02:30 {"sensorData": "64","sensorId": "G31cGc","timestamp": "2023-12-12T11:02:30.023Z"}
2023-12-12 12:02:30 {"sensorData": "88","sensorId": "wh8kez","timestamp": "2023-12-12T11:02:30.073Z"}
2023-12-12 12:02:30 {"sensorData": "48","sensorId": "1Dp2in","timestamp": "2023-12-12T11:02:30.124Z"}
2023-12-12 12:02:30 {"sensorData": "90","sensorId": "MVqbp1","timestamp": "2023-12-12T11:02:30.174Z"}
2023-12-12 12:02:30 {"sensorData": "16","sensorId": "KjSebJ","timestamp": "2023-12-12T11:02:30.225Z"}
2023-12-12 12:02:30 {"sensorData": "45","sensorId": "FJB1OA","timestamp": "2023-12-12T11:02:30.275Z"}
2023-12-12 12:02:30 {"sensorData": "21","sensorId": "QZrHqE","timestamp": "2023-12-12T11:02:30.325Z"}
2023-12-12 12:02:30 {"sensorData": "87","sensorId": "wPc7As","timestamp": "2023-12-12T11:02:30.376Z"}
2023-12-12 12:02:30 {"sensorData": "14","sensorId": "Nhmlp5","timestamp": "2023-12-12T11:02:30.426Z"}
2023-12-12 12:02:30 {"sensorData": "68","sensorId": "qCxVaY","timestamp": "2023-12-12T11:02:30.477Z"}
2023-12-12 12:02:30 {"sensorData": "64","sensorId": "OmJv9Z","timestamp": "2023-12-12T11:02:30.527Z"}
2023-12-12 12:02:30 {"sensorData": "72","sensorId": "prqK7q","timestamp": "2023-12-12T11:02:30.577Z"}
2023-12-12 12:02:30 {"sensorData": "21","sensorId": "vGD9OP","timestamp": "2023-12-12T11:02:30.628Z"}
2023-12-12 12:02:30 {"sensorData": "26","sensorId": "3KyhbV","timestamp": "2023-12-12T11:02:30.678Z"}
2023-12-12 12:02:30 {"sensorData": "30","sensorId": "bIyPU7","timestamp": "2023-12-12T11:02:30.729Z"}
2023-12-12 12:02:30 {"sensorData": "18","sensorId": "SW17cf","timestamp": "2023-12-12T11:02:30.779Z"}
2023-12-12 12:02:30 {"sensorData": "41","sensorId": "9tcuZF","timestamp": "2023-12-12T11:02:30.830Z"}
2023-12-12 12:02:30 {"sensorData": "99","sensorId": "BjAsTY","timestamp": "2023-12-12T11:02:30.880Z"}
2023-12-12 12:02:30 {"sensorData": "93","sensorId": "SInTeL","timestamp": "2023-12-12T11:02:30.930Z"}
2023-12-12 12:02:30 {"sensorData": "5","sensorId": "WJvEtm","timestamp": "2023-12-12T11:02:30.981Z"}
2023-12-12 12:02:31 {"sensorData": "84","sensorId": "tp5sI6","timestamp": "2023-12-12T11:02:31.031Z"}
2023-12-12 12:02:31 {"sensorData": "71","sensorId": "yz0XIo","timestamp": "2023-12-12T11:02:31.082Z"}
2023-12-12 12:02:31 {"sensorData": "48","sensorId": "sbD8HP","timestamp": "2023-12-12T11:02:31.132Z"}
2023-12-12 12:02:31 {"sensorData": "64","sensorId": "LqfvXA","timestamp": "2023-12-12T11:02:31.182Z"}
2023-12-12 12:02:31 {"sensorData": "46","sensorId": "fLqy0j","timestamp": "2023-12-12T11:02:31.233Z"}
2023-12-12 12:02:31 {"sensorData": "27","sensorId": "zfqVDe","timestamp": "2023-12-12T11:02:31.283Z"}
2023-12-12 12:02:31 {"sensorData": "8","sensorId": "btMrue","timestamp": "2023-12-12T11:02:31.334Z"}
2023-12-12 12:02:31 {"sensorData": "4","sensorId": "ZT8A7d","timestamp": "2023-12-12T11:02:31.384Z"}
2023-12-12 12:02:31 {"sensorData": "51","sensorId": "VBJ0cX","timestamp": "2023-12-12T11:02:31.435Z"}
2023-12-12 12:02:31 {"sensorData": "74","sensorId": "171oaf","timestamp": "2023-12-12T11:02:31.485Z"}
2023-12-12 12:02:31 {"sensorData": "67","sensorId": "DkDFBe","timestamp": "2023-12-12T11:02:31.535Z"}
2023-12-12 12:02:31 {"sensorData": "58","sensorId": "TiaIZ6","timestamp": "2023-12-12T11:02:31.586Z"}
2023-12-12 12:02:31 {"sensorData": "20","sensorId": "W7RFzp","timestamp": "2023-12-12T11:02:31.636Z"}
2023-12-12 12:02:31 {"sensorData": "19","sensorId": "BcGq7v","timestamp": "2023-12-12T11:02:31.687Z"}
2023-12-12 12:02:31 {"sensorData": "2","sensorId": "6BBzJ5","timestamp": "2023-12-12T11:02:31.737Z"}
2023-12-12 12:02:31 {"sensorData": "50","sensorId": "89NRfL","timestamp": "2023-12-12T11:02:31.788Z"}
2023-12-12 12:02:31 {"sensorData": "17","sensorId": "4IjOFY","timestamp": "2023-12-12T11:02:31.838Z"}
2023-12-12 12:02:31 {"sensorData": "70","sensorId": "4dDue7","timestamp": "2023-12-12T11:02:31.888Z"}
2023-12-12 12:02:31 {"sensorData": "62","sensorId": "btd7SE","timestamp": "2023-12-12T11:02:31.939Z"}
2023-12-12 12:02:31 {"sensorData": "89","sensorId": "pzlnwW","timestamp": "2023-12-12T11:02:31.989Z"}
2023-12-12 12:02:32 {"sensorData": "76","sensorId": "Byft4m","timestamp": "2023-12-12T11:02:32.039Z"}
2023-12-12 12:02:32 {"sensorData": "62","sensorId": "zagscH","timestamp": "2023-12-12T11:02:32.090Z"}
2023-12-12 12:02:32 {"sensorData": "14","sensorId": "gFifYl","timestamp": "2023-12-12T11:02:32.140Z"}
2023-12-12 12:02:32 {"sensorData": "79","sensorId": "EOuTbF","timestamp": "2023-12-12T11:02:32.191Z"}
2023-12-12 12:02:32 {"sensorData": "28","sensorId": "yqYXM1","timestamp": "2023-12-12T11:02:32.241Z"}
2023-12-12 12:02:32 {"sensorData": "43","sensorId": "Gdb5bh","timestamp": "2023-12-12T11:02:32.291Z"}
2023-12-12 12:02:32 {"sensorData": "99","sensorId": "bOTfh2","timestamp": "2023-12-12T11:02:32.342Z"}
2023-12-12 12:02:32 {"sensorData": "83","sensorId": "3bkxPC","timestamp": "2023-12-12T11:02:32.392Z"}
2023-12-12 12:02:32 {"sensorData": "32","sensorId": "R7cdlY","timestamp": "2023-12-12T11:02:32.443Z"}
2023-12-12 12:02:32 {"sensorData": "6","sensorId": "XN5tO4","timestamp": "2023-12-12T11:02:32.493Z"}
2023-12-12 12:02:32 {"sensorData": "29","sensorId": "ObyPOi","timestamp": "2023-12-12T11:02:32.544Z"}
2023-12-12 12:02:32 {"sensorData": "59","sensorId": "T82N9c","timestamp": "2023-12-12T11:02:32.594Z"}
2023-12-12 12:02:32 {"sensorData": "38","sensorId": "PEhuzh","timestamp": "2023-12-12T11:02:32.644Z"}
2023-12-12 12:02:32 {"sensorData": "69","sensorId": "L4nyFh","timestamp": "2023-12-12T11:02:32.695Z"}
2023-12-12 12:02:32 {"sensorData": "46","sensorId": "kb3Wbp","timestamp": "2023-12-12T11:02:32.745Z"}
2023-12-12 12:02:32 {"sensorData": "35","sensorId": "Nvkwrc","timestamp": "2023-12-12T11:02:32.796Z"}
2023-12-12 12:02:32 {"sensorData": "63","sensorId": "rc84Ed","timestamp": "2023-12-12T11:02:32.846Z"}
2023-12-12 12:02:32 {"sensorData": "50","sensorId": "2kLDcW","timestamp": "2023-12-12T11:02:32.897Z"}
2023-12-12 12:02:32 {"sensorData": "41","sensorId": "I1DQ1w","timestamp": "2023-12-12T11:02:32.947Z"}
2023-12-12 12:02:32 {"sensorData": "60","sensorId": "2K1D3c","timestamp": "2023-12-12T11:02:32.998Z"}
2023-12-12 12:02:33 {"sensorData": "97","sensorId": "lcVCdT","timestamp": "2023-12-12T11:02:33.048Z"}
2023-12-12 12:02:33 {"sensorData": "82","sensorId": "HWIz4h","timestamp": "2023-12-12T11:02:33.098Z"}
2023-12-12 12:02:33 {"sensorData": "90","sensorId": "53ODTh","timestamp": "2023-12-12T11:02:33.149Z"}
2023-12-12 12:02:33 {"sensorData": "55","sensorId": "KCJCaA","timestamp": "2023-12-12T11:02:33.199Z"}
2023-12-12 12:02:33 {"sensorData": "9","sensorId": "3CQcDz","timestamp": "2023-12-12T11:02:33.250Z"}
2023-12-12 12:02:33 {"sensorData": "6","sensorId": "GiWb2s","timestamp": "2023-12-12T11:02:33.300Z"}
2023-12-12 12:02:33 {"sensorData": "71","sensorId": "VzpQr1","timestamp": "2023-12-12T11:02:33.351Z"}
2023-12-12 12:02:33 {"sensorData": "35","sensorId": "a9qKzZ","timestamp": "2023-12-12T11:02:33.401Z"}
2023-12-12 12:02:33 {"sensorData": "72","sensorId": "xp1qQF","timestamp": "2023-12-12T11:02:33.451Z"}
2023-12-12 12:02:33 {"sensorData": "83","sensorId": "h5TLdG","timestamp": "2023-12-12T11:02:33.502Z"}
2023-12-12 12:02:33 {"sensorData": "80","sensorId": "4WbNmr","timestamp": "2023-12-12T11:02:33.552Z"}
2023-12-12 12:02:33 {"sensorData": "79","sensorId": "BiAzfO","timestamp": "2023-12-12T11:02:33.603Z"}
2023-12-12 12:02:33 {"sensorData": "7","sensorId": "CB5ZOW","timestamp": "2023-12-12T11:02:33.653Z"}
2023-12-12 12:02:33 {"sensorData": "12","sensorId": "srvzmc","timestamp": "2023-12-12T11:02:33.704Z"}
2023-12-12 12:02:33 {"sensorData": "20","sensorId": "oGLgtM","timestamp": "2023-12-12T11:02:33.754Z"}
2023-12-12 12:02:33 {"sensorData": "75","sensorId": "D1c28A","timestamp": "2023-12-12T11:02:33.804Z"}
2023-12-12 12:02:33 {"sensorData": "71","sensorId": "beoEDj","timestamp": "2023-12-12T11:02:33.855Z"}
2023-12-12 12:02:33 {"sensorData": "87","sensorId": "h3tAkO","timestamp": "2023-12-12T11:02:33.905Z"}
2023-12-12 12:02:33 {"sensorData": "9","sensorId": "vRWJlx","timestamp": "2023-12-12T11:02:33.956Z"}
2023-12-12 12:02:34 {"sensorData": "43","sensorId": "E7y7Xy","timestamp": "2023-12-12T11:02:34.006Z"}
2023-12-12 12:02:34 {"sensorData": "27","sensorId": "VWeUYs","timestamp": "2023-12-12T11:02:34.056Z"}
2023-12-12 12:02:34 {"sensorData": "2","sensorId": "rzEysX","timestamp": "2023-12-12T11:02:34.107Z"}
2023-12-12 12:02:34 {"sensorData": "4","sensorId": "BAIWfu","timestamp": "2023-12-12T11:02:34.157Z"}
2023-12-12 12:02:34 {"sensorData": "9","sensorId": "qP8VKu","timestamp": "2023-12-12T11:02:34.208Z"}
2023-12-12 12:02:34 {"sensorData": "68","sensorId": "xQEgCI","timestamp": "2023-12-12T11:02:34.258Z"}
2023-12-12 12:02:34 {"sensorData": "73","sensorId": "qZdHmF","timestamp": "2023-12-12T11:02:34.309Z"}
2023-12-12 12:02:34 {"sensorData": "85","sensorId": "FtO4Tm","timestamp": "2023-12-12T11:02:34.359Z"}
2023-12-12 12:02:34 {"sensorData": "80","sensorId": "WE9ch5","timestamp": "2023-12-12T11:02:34.410Z"}
2023-12-12 12:02:34 {"sensorData": "1","sensorId": "RpCf34","timestamp": "2023-12-12T11:02:34.460Z"}
2023-12-12 12:02:34 {"sensorData": "97","sensorId": "vAaLnc","timestamp": "2023-12-12T11:02:34.510Z"}
2023-12-12 12:02:34 {"sensorData": "64","sensorId": "AH73YL","timestamp": "2023-12-12T11:02:34.561Z"}
2023-12-12 12:02:34 {"sensorData": "93","sensorId": "FVBrny","timestamp": "2023-12-12T11:02:34.611Z"}
2023-12-12 12:02:34 {"sensorData": "6","sensorId": "utfcGF","timestamp": "2023-12-12T11:02:34.662Z"}
2023-12-12 12:02:34 {"sensorData": "13","sensorId": "zxoUYn","timestamp": "2023-12-12T11:02:34.712Z"}
2023-12-12 12:02:34 {"sensorData": "79","sensorId": "bnzzUu","timestamp": "2023-12-12T11:02:34.763Z"}
