2023-12-12 12:56:54 {"sensorData": "7","sensorId": "9kuZGY","timestamp": "2023-12-12T11:56:54.022Z"}
2023-12-12 13:00:03 {"sensorData": "77","sensorId": "VuYdub","timestamp": "2023-12-12T12:00:03.743Z"}
2023-12-12 13:00:03 {"sensorData": "87","sensorId": "8eCr9u","timestamp": "2023-12-12T12:00:03.768Z"}
2023-12-12 13:00:03 {"sensorData": "27","sensorId": "nyxlae","timestamp": "2023-12-12T12:00:03.794Z"}
2023-12-12 13:00:03 {"sensorData": "76","sensorId": "3hkwmB","timestamp": "2023-12-12T12:00:03.819Z"}
2023-12-12 13:00:03 {"sensorData": "24","sensorId": "QMnz69","timestamp": "2023-12-12T12:00:03.845Z"}
2023-12-12 13:00:03 {"sensorData": "53","sensorId": "qakocK","timestamp": "2023-12-12T12:00:03.870Z"}
2023-12-12 13:00:03 {"sensorData": "28","sensorId": "b5zorU","timestamp": "2023-12-12T12:00:03.896Z"}
2023-12-12 13:00:03 {"sensorData": "51","sensorId": "rY9l5h","timestamp": "2023-12-12T12:00:03.921Z"}
2023-12-12 13:00:03 {"sensorData": "79","sensorId": "fJ9Tlk","timestamp": "2023-12-12T12:00:03.946Z"}
2023-12-12 13:00:03 {"sensorData": "45","sensorId": "fhKvhS","timestamp": "2023-12-12T12:00:03.972Z"}
2023-12-12 13:00:03 {"sensorData": "63","sensorId": "itbjmA","timestamp": "2023-12-12T12:00:03.997Z"}
2023-12-12 13:00:04 {"sensorData": "64","sensorId": "DkTS6T","timestamp": "2023-12-12T12:00:04.023Z"}
2023-12-12 13:00:04 {"sensorData": "17","sensorId": "10v4xu","timestamp": "2023-12-12T12:00:04.048Z"}
2023-12-12 13:00:04 {"sensorData": "94","sensorId": "IDXNKx","timestamp": "2023-12-12T12:00:04.074Z"}
2023-12-12 13:00:04 {"sensorData": "18","sensorId": "QfCYwD","timestamp": "2023-12-12T12:00:04.099Z"}
2023-12-12 13:00:04 {"sensorData": "31","sensorId": "I2p9a9","timestamp": "2023-12-12T12:00:04.125Z"}
2023-12-12 13:00:04 {"sensorData": "72","sensorId": "7QHWE2","timestamp": "2023-12-12T12:00:04.150Z"}
2023-12-12 13:00:04 {"sensorData": "35","sensorId": "0ltwOg","timestamp": "2023-12-12T12:00:04.176Z"}
2023-12-12 13:00:04 {"sensorData": "52","sensorId": "mB42Eu","timestamp": "2023-12-12T12:00:04.201Z"}
2023-12-12 13:00:04 {"sensorData": "64","sensorId": "1YKxOX","timestamp": "2023-12-12T12:00:04.227Z"}
2023-12-12 13:00:04 {"sensorData": "47","sensorId": "OUdJyK","timestamp": "2023-12-12T12:00:04.252Z"}
2023-12-12 13:00:04 {"sensorData": "54","sensorId": "1DbRMu","timestamp": "2023-12-12T12:00:04.277Z"}
2023-12-12 13:00:04 {"sensorData": "9","sensorId": "qybCZ4","timestamp": "2023-12-12T12:00:04.303Z"}
2023-12-12 13:00:04 {"sensorData": "81","sensorId": "ro7iaF","timestamp": "2023-12-12T12:00:04.329Z"}
2023-12-12 13:00:04 {"sensorData": "86","sensorId": "Ot3tb4","timestamp": "2023-12-12T12:00:04.354Z"}
2023-12-12 13:00:04 {"sensorData": "6","sensorId": "AEmr5n","timestamp": "2023-12-12T12:00:04.379Z"}
2023-12-12 13:00:04 {"sensorData": "62","sensorId": "HH9V3b","timestamp": "2023-12-12T12:00:04.405Z"}
2023-12-12 13:00:04 {"sensorData": "16","sensorId": "S3FahC","timestamp": "2023-12-12T12:00:04.430Z"}
2023-12-12 13:00:04 {"sensorData": "60","sensorId": "i6MWnD","timestamp": "2023-12-12T12:00:04.455Z"}
2023-12-12 13:00:04 {"sensorData": "81","sensorId": "ox4O0g","timestamp": "2023-12-12T12:00:04.481Z"}
2023-12-12 13:00:04 {"sensorData": "27","sensorId": "VsZtZZ","timestamp": "2023-12-12T12:00:04.506Z"}
2023-12-12 13:00:04 {"sensorData": "48","sensorId": "TYqzRT","timestamp": "2023-12-12T12:00:04.532Z"}
2023-12-12 13:00:04 {"sensorData": "63","sensorId": "WkE4ge","timestamp": "2023-12-12T12:00:04.557Z"}
2023-12-12 13:00:04 {"sensorData": "57","sensorId": "tGQF1K","timestamp": "2023-12-12T12:00:04.583Z"}
2023-12-12 13:00:04 {"sensorData": "62","sensorId": "RPbB7Z","timestamp": "2023-12-12T12:00:04.608Z"}
2023-12-12 13:00:04 {"sensorData": "46","sensorId": "UOWDAb","timestamp": "2023-12-12T12:00:04.633Z"}
2023-12-12 13:00:04 {"sensorData": "69","sensorId": "fUm14Q","timestamp": "2023-12-12T12:00:04.659Z"}
2023-12-12 13:00:04 {"sensorData": "90","sensorId": "8Tzrnf","timestamp": "2023-12-12T12:00:04.684Z"}
2023-12-12 13:00:04 {"sensorData": "15","sensorId": "cO3St4","timestamp": "2023-12-12T12:00:04.710Z"}
2023-12-12 13:00:04 {"sensorData": "81","sensorId": "qR1atL","timestamp": "2023-12-12T12:00:04.735Z"}
2023-12-12 13:00:04 {"sensorData": "12","sensorId": "TKrYvD","timestamp": "2023-12-12T12:00:04.761Z"}
2023-12-12 13:00:04 {"sensorData": "46","sensorId": "niymZV","timestamp": "2023-12-12T12:00:04.786Z"}
2023-12-12 13:00:04 {"sensorData": "83","sensorId": "cYmeCd","timestamp": "2023-12-12T12:00:04.811Z"}
2023-12-12 13:00:04 {"sensorData": "36","sensorId": "T659NU","timestamp": "2023-12-12T12:00:04.837Z"}
2023-12-12 13:00:04 {"sensorData": "78","sensorId": "7wyO6P","timestamp": "2023-12-12T12:00:04.862Z"}
2023-12-12 13:00:04 {"sensorData": "85","sensorId": "pifBqD","timestamp": "2023-12-12T12:00:04.888Z"}
2023-12-12 13:00:04 {"sensorData": "95","sensorId": "fmafal","timestamp": "2023-12-12T12:00:04.913Z"}
2023-12-12 13:00:04 {"sensorData": "82","sensorId": "Bo4kkY","timestamp": "2023-12-12T12:00:04.939Z"}
2023-12-12 13:00:04 {"sensorData": "30","sensorId": "YIgT2E","timestamp": "2023-12-12T12:00:04.964Z"}
2023-12-12 13:00:04 {"sensorData": "7","sensorId": "ZhYcp3","timestamp": "2023-12-12T12:00:04.990Z"}
2023-12-12 13:00:05 {"sensorData": "53","sensorId": "EueHGd","timestamp": "2023-12-12T12:00:05.015Z"}
2023-12-12 13:00:05 {"sensorData": "17","sensorId": "HoV8CP","timestamp": "2023-12-12T12:00:05.040Z"}
2023-12-12 13:00:05 {"sensorData": "40","sensorId": "NBozau","timestamp": "2023-12-12T12:00:05.066Z"}
2023-12-12 13:00:05 {"sensorData": "32","sensorId": "0WFN3u","timestamp": "2023-12-12T12:00:05.091Z"}
2023-12-12 13:00:05 {"sensorData": "14","sensorId": "hnhLIk","timestamp": "2023-12-12T12:00:05.117Z"}
2023-12-12 13:00:05 {"sensorData": "2","sensorId": "cnRJBC","timestamp": "2023-12-12T12:00:05.142Z"}
2023-12-12 13:00:05 {"sensorData": "15","sensorId": "3gMEH0","timestamp": "2023-12-12T12:00:05.167Z"}
2023-12-12 13:00:05 {"sensorData": "39","sensorId": "Fl9w5F","timestamp": "2023-12-12T12:00:05.193Z"}
2023-12-12 13:00:05 {"sensorData": "49","sensorId": "ZXN48V","timestamp": "2023-12-12T12:00:05.218Z"}
2023-12-12 13:00:05 {"sensorData": "61","sensorId": "E5JHir","timestamp": "2023-12-12T12:00:05.244Z"}
2023-12-12 13:00:05 {"sensorData": "44","sensorId": "JTKAXm","timestamp": "2023-12-12T12:00:05.269Z"}
2023-12-12 13:00:05 {"sensorData": "15","sensorId": "tcYWlW","timestamp": "2023-12-12T12:00:05.295Z"}
2023-12-12 13:00:05 {"sensorData": "6","sensorId": "hre4cR","timestamp": "2023-12-12T12:00:05.320Z"}
2023-12-12 13:00:05 {"sensorData": "2","sensorId": "aArDv0","timestamp": "2023-12-12T12:00:05.345Z"}
2023-12-12 13:00:05 {"sensorData": "74","sensorId": "Bhe8ZO","timestamp": "2023-12-12T12:00:05.371Z"}
2023-12-12 13:00:05 {"sensorData": "49","sensorId": "KYu11g","timestamp": "2023-12-12T12:00:05.396Z"}
2023-12-12 13:00:05 {"sensorData": "42","sensorId": "c2UjhW","timestamp": "2023-12-12T12:00:05.422Z"}
2023-12-12 13:00:05 {"sensorData": "29","sensorId": "jC1i2g","timestamp": "2023-12-12T12:00:05.447Z"}
2023-12-12 13:00:05 {"sensorData": "31","sensorId": "m7LNcN","timestamp": "2023-12-12T12:00:05.473Z"}
2023-12-12 13:00:05 {"sensorData": "80","sensorId": "1qbAet","timestamp": "2023-12-12T12:00:05.498Z"}
2023-12-12 13:00:05 {"sensorData": "77","sensorId": "5z56sO","timestamp": "2023-12-12T12:00:05.523Z"}
2023-12-12 13:00:05 {"sensorData": "27","sensorId": "zAhH06","timestamp": "2023-12-12T12:00:05.549Z"}
2023-12-12 13:00:05 {"sensorData": "51","sensorId": "Tdq38Z","timestamp": "2023-12-12T12:00:05.574Z"}
2023-12-12 13:00:05 {"sensorData": "58","sensorId": "aAg0Qf","timestamp": "2023-12-12T12:00:05.600Z"}
2023-12-12 13:00:05 {"sensorData": "18","sensorId": "TyHOYB","timestamp": "2023-12-12T12:00:05.625Z"}
2023-12-12 13:00:05 {"sensorData": "44","sensorId": "edMDBT","timestamp": "2023-12-12T12:00:05.651Z"}
2023-12-12 13:00:05 {"sensorData": "16","sensorId": "sNNbO1","timestamp": "2023-12-12T12:00:05.676Z"}
2023-12-12 13:00:05 {"sensorData": "66","sensorId": "MQyNhD","timestamp": "2023-12-12T12:00:05.701Z"}
2023-12-12 13:00:05 {"sensorData": "63","sensorId": "VIRE5o","timestamp": "2023-12-12T12:00:05.727Z"}
2023-12-12 13:00:05 {"sensorData": "43","sensorId": "RNPVQr","timestamp": "2023-12-12T12:00:05.752Z"}
2023-12-12 13:00:05 {"sensorData": "56","sensorId": "i8lAMY","timestamp": "2023-12-12T12:00:05.778Z"}
2023-12-12 13:00:05 {"sensorData": "85","sensorId": "qOr1uP","timestamp": "2023-12-12T12:00:05.803Z"}
2023-12-12 13:00:05 {"sensorData": "2","sensorId": "zg5lNM","timestamp": "2023-12-12T12:00:05.829Z"}
2023-12-12 13:00:05 {"sensorData": "85","sensorId": "IYWpCC","timestamp": "2023-12-12T12:00:05.854Z"}
2023-12-12 13:00:05 {"sensorData": "90","sensorId": "iRiqQt","timestamp": "2023-12-12T12:00:05.880Z"}
2023-12-12 13:00:05 {"sensorData": "12","sensorId": "qgdGUu","timestamp": "2023-12-12T12:00:05.905Z"}
2023-12-12 13:00:05 {"sensorData": "35","sensorId": "c8ZCeU","timestamp": "2023-12-12T12:00:05.930Z"}
2023-12-12 13:00:05 {"sensorData": "63","sensorId": "Ruqnjb","timestamp": "2023-12-12T12:00:05.956Z"}
2023-12-12 13:00:05 {"sensorData": "26","sensorId": "LByTiH","timestamp": "2023-12-12T12:00:05.981Z"}
2023-12-12 13:00:06 {"sensorData": "4","sensorId": "WYMc4Q","timestamp": "2023-12-12T12:00:06.007Z"}
2023-12-12 13:00:06 {"sensorData": "55","sensorId": "M84P6S","timestamp": "2023-12-12T12:00:06.032Z"}
2023-12-12 13:00:06 {"sensorData": "47","sensorId": "9CQOX6","timestamp": "2023-12-12T12:00:06.058Z"}
2023-12-12 13:00:06 {"sensorData": "40","sensorId": "45sFwP","timestamp": "2023-12-12T12:00:06.083Z"}
2023-12-12 13:00:06 {"sensorData": "40","sensorId": "Fkir8V","timestamp": "2023-12-12T12:00:06.108Z"}
2023-12-12 13:00:06 {"sensorData": "40","sensorId": "1zZBxT","timestamp": "2023-12-12T12:00:06.134Z"}
2023-12-12 13:00:06 {"sensorData": "68","sensorId": "uzjr2X","timestamp": "2023-12-12T12:00:06.159Z"}
2023-12-12 13:00:06 {"sensorData": "89","sensorId": "NSXFNe","timestamp": "2023-12-12T12:00:06.185Z"}
2023-12-12 13:00:06 {"sensorData": "16","sensorId": "aRkD1t","timestamp": "2023-12-12T12:00:06.210Z"}
2023-12-12 13:00:06 {"sensorData": "90","sensorId": "XeaOBZ","timestamp": "2023-12-12T12:00:06.236Z"}
2023-12-12 13:00:06 {"sensorData": "36","sensorId": "YHig6s","timestamp": "2023-12-12T12:00:06.261Z"}
2023-12-12 13:00:06 {"sensorData": "19","sensorId": "WfrxVe","timestamp": "2023-12-12T12:00:06.287Z"}
2023-12-12 13:00:06 {"sensorData": "92","sensorId": "zg0xX9","timestamp": "2023-12-12T12:00:06.312Z"}
2023-12-12 13:00:06 {"sensorData": "30","sensorId": "OsGAuF","timestamp": "2023-12-12T12:00:06.337Z"}
2023-12-12 13:00:06 {"sensorData": "68","sensorId": "VsiHXp","timestamp": "2023-12-12T12:00:06.363Z"}
2023-12-12 13:00:06 {"sensorData": "30","sensorId": "SF9EIq","timestamp": "2023-12-12T12:00:06.388Z"}
2023-12-12 13:00:06 {"sensorData": "48","sensorId": "utQTzF","timestamp": "2023-12-12T12:00:06.413Z"}
2023-12-12 13:00:06 {"sensorData": "86","sensorId": "lE4XUA","timestamp": "2023-12-12T12:00:06.439Z"}
2023-12-12 13:00:06 {"sensorData": "31","sensorId": "e3qXmw","timestamp": "2023-12-12T12:00:06.464Z"}
2023-12-12 13:00:06 {"sensorData": "24","sensorId": "7L6Pg6","timestamp": "2023-12-12T12:00:06.489Z"}
2023-12-12 13:00:06 {"sensorData": "8","sensorId": "Pm89DM","timestamp": "2023-12-12T12:00:06.514Z"}
2023-12-12 13:00:06 {"sensorData": "34","sensorId": "3fWeHQ","timestamp": "2023-12-12T12:00:06.540Z"}
2023-12-12 13:00:06 {"sensorData": "35","sensorId": "redt6t","timestamp": "2023-12-12T12:00:06.565Z"}
2023-12-12 13:00:06 {"sensorData": "96","sensorId": "gPBdpx","timestamp": "2023-12-12T12:00:06.590Z"}
2023-12-12 13:00:06 {"sensorData": "95","sensorId": "vr18CX","timestamp": "2023-12-12T12:00:06.615Z"}
2023-12-12 13:00:06 {"sensorData": "57","sensorId": "5zLYFx","timestamp": "2023-12-12T12:00:06.641Z"}
2023-12-12 13:00:06 {"sensorData": "8","sensorId": "cbOseR","timestamp": "2023-12-12T12:00:06.666Z"}
2023-12-12 13:00:06 {"sensorData": "67","sensorId": "a8QgLh","timestamp": "2023-12-12T12:00:06.692Z"}
2023-12-12 13:00:06 {"sensorData": "83","sensorId": "0C0kSR","timestamp": "2023-12-12T12:00:06.717Z"}
2023-12-12 13:00:06 {"sensorData": "6","sensorId": "kEef2P","timestamp": "2023-12-12T12:00:06.742Z"}
2023-12-12 13:00:06 {"sensorData": "16","sensorId": "vbQvcu","timestamp": "2023-12-12T12:00:06.768Z"}
2023-12-12 13:00:06 {"sensorData": "61","sensorId": "ebpe75","timestamp": "2023-12-12T12:00:06.793Z"}
2023-12-12 13:00:06 {"sensorData": "14","sensorId": "JaqxAg","timestamp": "2023-12-12T12:00:06.819Z"}
2023-12-12 13:00:06 {"sensorData": "15","sensorId": "gWOqqQ","timestamp": "2023-12-12T12:00:06.844Z"}
2023-12-12 13:00:06 {"sensorData": "80","sensorId": "gvmBu2","timestamp": "2023-12-12T12:00:06.869Z"}
2023-12-12 13:00:06 {"sensorData": "93","sensorId": "xnAzmN","timestamp": "2023-12-12T12:00:06.895Z"}
2023-12-12 13:00:06 {"sensorData": "60","sensorId": "kGKRGY","timestamp": "2023-12-12T12:00:06.920Z"}
2023-12-12 13:00:06 {"sensorData": "42","sensorId": "55KbPm","timestamp": "2023-12-12T12:00:06.946Z"}
2023-12-12 13:00:06 {"sensorData": "8","sensorId": "52MclW","timestamp": "2023-12-12T12:00:06.971Z"}
2023-12-12 13:00:06 {"sensorData": "43","sensorId": "GOo1ZP","timestamp": "2023-12-12T12:00:06.997Z"}
2023-12-12 13:00:07 {"sensorData": "44","sensorId": "cqSkXr","timestamp": "2023-12-12T12:00:07.022Z"}
2023-12-12 13:00:07 {"sensorData": "1","sensorId": "rf1m8z","timestamp": "2023-12-12T12:00:07.048Z"}
2023-12-12 13:00:07 {"sensorData": "34","sensorId": "NLCHDc","timestamp": "2023-12-12T12:00:07.073Z"}
2023-12-12 13:00:07 {"sensorData": "85","sensorId": "PY8jCl","timestamp": "2023-12-12T12:00:07.098Z"}
2023-12-12 13:00:07 {"sensorData": "34","sensorId": "q0qqe7","timestamp": "2023-12-12T12:00:07.124Z"}
2023-12-12 13:00:07 {"sensorData": "62","sensorId": "1onjte","timestamp": "2023-12-12T12:00:07.149Z"}
2023-12-12 13:00:07 {"sensorData": "81","sensorId": "qEF3f7","timestamp": "2023-12-12T12:00:07.175Z"}
2023-12-12 13:00:07 {"sensorData": "14","sensorId": "H95mV2","timestamp": "2023-12-12T12:00:07.200Z"}
2023-12-12 13:00:07 {"sensorData": "3","sensorId": "mdtC1J","timestamp": "2023-12-12T12:00:07.226Z"}
2023-12-12 13:00:07 {"sensorData": "78","sensorId": "5EgXSt","timestamp": "2023-12-12T12:00:07.251Z"}
2023-12-12 13:00:07 {"sensorData": "76","sensorId": "axnqZT","timestamp": "2023-12-12T12:00:07.276Z"}
2023-12-12 13:00:07 {"sensorData": "73","sensorId": "5OECMx","timestamp": "2023-12-12T12:00:07.302Z"}
2023-12-12 13:00:07 {"sensorData": "24","sensorId": "xp5Jqo","timestamp": "2023-12-12T12:00:07.327Z"}
2023-12-12 13:00:07 {"sensorData": "43","sensorId": "fVRbqX","timestamp": "2023-12-12T12:00:07.353Z"}
2023-12-12 13:00:07 {"sensorData": "22","sensorId": "6gO6C1","timestamp": "2023-12-12T12:00:07.378Z"}
2023-12-12 13:00:07 {"sensorData": "0","sensorId": "rIqknS","timestamp": "2023-12-12T12:00:07.404Z"}
2023-12-12 13:00:07 {"sensorData": "14","sensorId": "Xfmktf","timestamp": "2023-12-12T12:00:07.429Z"}
2023-12-12 13:00:07 {"sensorData": "80","sensorId": "HtTNdz","timestamp": "2023-12-12T12:00:07.454Z"}
2023-12-12 13:00:07 {"sensorData": "12","sensorId": "rmynra","timestamp": "2023-12-12T12:00:07.480Z"}
2023-12-12 13:00:07 {"sensorData": "50","sensorId": "R1q8yE","timestamp": "2023-12-12T12:00:07.505Z"}
2023-12-12 13:00:07 {"sensorData": "95","sensorId": "JmRwq4","timestamp": "2023-12-12T12:00:07.531Z"}
2023-12-12 13:00:07 {"sensorData": "56","sensorId": "J9mer4","timestamp": "2023-12-12T12:00:07.556Z"}
2023-12-12 13:00:07 {"sensorData": "85","sensorId": "sttJDP","timestamp": "2023-12-12T12:00:07.582Z"}
2023-12-12 13:00:07 {"sensorData": "8","sensorId": "SP0zFh","timestamp": "2023-12-12T12:00:07.607Z"}
2023-12-12 13:00:07 {"sensorData": "16","sensorId": "3JDCUk","timestamp": "2023-12-12T12:00:07.633Z"}
2023-12-12 13:00:07 {"sensorData": "90","sensorId": "acqHaD","timestamp": "2023-12-12T12:00:07.658Z"}
2023-12-12 13:00:07 {"sensorData": "51","sensorId": "pxrHOI","timestamp": "2023-12-12T12:00:07.683Z"}
2023-12-12 13:00:07 {"sensorData": "36","sensorId": "hoWY1N","timestamp": "2023-12-12T12:00:07.709Z"}
2023-12-12 13:00:07 {"sensorData": "57","sensorId": "uSHnpa","timestamp": "2023-12-12T12:00:07.734Z"}
2023-12-12 13:00:07 {"sensorData": "45","sensorId": "9jz9lO","timestamp": "2023-12-12T12:00:07.760Z"}
2023-12-12 13:00:07 {"sensorData": "74","sensorId": "jheyCv","timestamp": "2023-12-12T12:00:07.785Z"}
2023-12-12 13:00:07 {"sensorData": "77","sensorId": "e37lfS","timestamp": "2023-12-12T12:00:07.811Z"}
2023-12-12 13:00:07 {"sensorData": "65","sensorId": "7vlrbS","timestamp": "2023-12-12T12:00:07.836Z"}
2023-12-12 13:00:07 {"sensorData": "89","sensorId": "qRgo0E","timestamp": "2023-12-12T12:00:07.862Z"}
2023-12-12 13:00:07 {"sensorData": "1","sensorId": "9gQjlU","timestamp": "2023-12-12T12:00:07.887Z"}
2023-12-12 13:00:07 {"sensorData": "43","sensorId": "NfzR8u","timestamp": "2023-12-12T12:00:07.912Z"}
2023-12-12 13:00:07 {"sensorData": "76","sensorId": "ccY9v7","timestamp": "2023-12-12T12:00:07.938Z"}
2023-12-12 13:00:07 {"sensorData": "68","sensorId": "uPRLuW","timestamp": "2023-12-12T12:00:07.963Z"}
2023-12-12 13:00:07 {"sensorData": "57","sensorId": "koaiuO","timestamp": "2023-12-12T12:00:07.989Z"}
2023-12-12 13:00:08 {"sensorData": "35","sensorId": "FyWgBj","timestamp": "2023-12-12T12:00:08.014Z"}
2023-12-12 13:00:08 {"sensorData": "13","sensorId": "yEJAEx","timestamp": "2023-12-12T12:00:08.039Z"}
2023-12-12 13:00:08 {"sensorData": "45","sensorId": "0sLk8t","timestamp": "2023-12-12T12:00:08.065Z"}
2023-12-12 13:00:08 {"sensorData": "51","sensorId": "qdGzpF","timestamp": "2023-12-12T12:00:08.090Z"}
2023-12-12 13:00:08 {"sensorData": "13","sensorId": "HjWcGG","timestamp": "2023-12-12T12:00:08.116Z"}
2023-12-12 13:00:08 {"sensorData": "18","sensorId": "7Q1viA","timestamp": "2023-12-12T12:00:08.141Z"}
2023-12-12 13:00:08 {"sensorData": "97","sensorId": "MWiAeS","timestamp": "2023-12-12T12:00:08.167Z"}
2023-12-12 13:00:08 {"sensorData": "93","sensorId": "absrcX","timestamp": "2023-12-12T12:00:08.192Z"}
2023-12-12 13:00:08 {"sensorData": "4","sensorId": "pqlWz7","timestamp": "2023-12-12T12:00:08.217Z"}
2023-12-12 13:00:08 {"sensorData": "36","sensorId": "3D21hR","timestamp": "2023-12-12T12:00:08.243Z"}
2023-12-12 13:00:08 {"sensorData": "82","sensorId": "ph421a","timestamp": "2023-12-12T12:00:08.268Z"}
2023-12-12 13:00:08 {"sensorData": "86","sensorId": "4S14Ri","timestamp": "2023-12-12T12:00:08.294Z"}
2023-12-12 13:00:08 {"sensorData": "39","sensorId": "R5X6l8","timestamp": "2023-12-12T12:00:08.319Z"}
2023-12-12 13:00:08 {"sensorData": "96","sensorId": "I5ECxw","timestamp": "2023-12-12T12:00:08.345Z"}
2023-12-12 13:00:08 {"sensorData": "81","sensorId": "EdzUjt","timestamp": "2023-12-12T12:00:08.370Z"}
2023-12-12 13:00:08 {"sensorData": "92","sensorId": "8u22aS","timestamp": "2023-12-12T12:00:08.396Z"}
2023-12-12 13:00:08 {"sensorData": "93","sensorId": "S04zTS","timestamp": "2023-12-12T12:00:08.421Z"}
2023-12-12 13:00:08 {"sensorData": "64","sensorId": "4QcAKH","timestamp": "2023-12-12T12:00:08.446Z"}
2023-12-12 13:00:08 {"sensorData": "64","sensorId": "51hz3H","timestamp": "2023-12-12T12:00:08.472Z"}
2023-12-12 13:00:08 {"sensorData": "61","sensorId": "cYP8gG","timestamp": "2023-12-12T12:00:08.497Z"}
2023-12-12 13:00:08 {"sensorData": "55","sensorId": "hoMXcG","timestamp": "2023-12-12T12:00:08.523Z"}
2023-12-12 13:00:08 {"sensorData": "38","sensorId": "VmGP3H","timestamp": "2023-12-12T12:00:08.548Z"}
2023-12-12 13:00:08 {"sensorData": "13","sensorId": "Be6w3b","timestamp": "2023-12-12T12:00:08.574Z"}
2023-12-12 13:00:08 {"sensorData": "47","sensorId": "WIZWxE","timestamp": "2023-12-12T12:00:08.599Z"}
2023-12-12 13:00:08 {"sensorData": "9","sensorId": "DaMIoo","timestamp": "2023-12-12T12:00:08.625Z"}
2023-12-12 13:00:08 {"sensorData": "11","sensorId": "qSG95c","timestamp": "2023-12-12T12:00:08.650Z"}
2023-12-12 13:00:08 {"sensorData": "2","sensorId": "WJQnLK","timestamp": "2023-12-12T12:00:08.675Z"}
2023-12-12 13:00:08 {"sensorData": "35","sensorId": "FLqrif","timestamp": "2023-12-12T12:00:08.701Z"}
2023-12-12 13:00:08 {"sensorData": "4","sensorId": "FKZ6Iz","timestamp": "2023-12-12T12:00:08.726Z"}
2023-12-12 13:00:08 {"sensorData": "69","sensorId": "VLY9tu","timestamp": "2023-12-12T12:00:08.752Z"}
2023-12-12 13:00:08 {"sensorData": "81","sensorId": "mxL84r","timestamp": "2023-12-12T12:00:08.777Z"}
2023-12-12 13:00:08 {"sensorData": "69","sensorId": "E1Q9B7","timestamp": "2023-12-12T12:00:08.802Z"}
2023-12-12 13:00:08 {"sensorData": "54","sensorId": "JaqcId","timestamp": "2023-12-12T12:00:08.828Z"}
2023-12-12 13:00:08 {"sensorData": "74","sensorId": "hCz2do","timestamp": "2023-12-12T12:00:08.853Z"}
2023-12-12 13:00:08 {"sensorData": "39","sensorId": "vIYH3A","timestamp": "2023-12-12T12:00:08.879Z"}
2023-12-12 13:00:08 {"sensorData": "6","sensorId": "WPNqFu","timestamp": "2023-12-12T12:00:08.904Z"}
2023-12-12 13:00:08 {"sensorData": "43","sensorId": "6pBDpS","timestamp": "2023-12-12T12:00:08.930Z"}
2023-12-12 13:00:08 {"sensorData": "21","sensorId": "WTB3m1","timestamp": "2023-12-12T12:00:08.955Z"}
2023-12-12 13:00:08 {"sensorData": "37","sensorId": "ndIILv","timestamp": "2023-12-12T12:00:08.980Z"}
2023-12-12 13:00:09 {"sensorData": "2","sensorId": "FTIryl","timestamp": "2023-12-12T12:00:09.006Z"}
2023-12-12 13:00:09 {"sensorData": "5","sensorId": "3FSXUj","timestamp": "2023-12-12T12:00:09.031Z"}
2023-12-12 13:00:09 {"sensorData": "2","sensorId": "8ZVUJl","timestamp": "2023-12-12T12:00:09.057Z"}
2023-12-12 13:00:09 {"sensorData": "57","sensorId": "Tau6d0","timestamp": "2023-12-12T12:00:09.082Z"}
2023-12-12 13:00:09 {"sensorData": "15","sensorId": "MlHh2f","timestamp": "2023-12-12T12:00:09.108Z"}
2023-12-12 13:00:09 {"sensorData": "76","sensorId": "rq1iUH","timestamp": "2023-12-12T12:00:09.133Z"}
